 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Solens kærtegn har sluppet de sarte blade ud af deres skjul, og midt i det hele gemmer løfterne om kommende blomster sig.
28-7	,	O	,	ZD	
28-8	at	O	at	CS:----:--:----	
28-9	jeg	O	jeg	PP:s-nc:--:-1n-	
28-10	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
28-11	republikaner	B-noun.person	republikaner	NC:siuc:--:----	
28-12	.	O	.	ZP	

#id=29
#text=Tags:forkølelse, tiltaget dag
29-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
29-2	:	O	:	ZP	
29-3	forkølelse	O	forkølelse	NC:siuc:--:----	
29-4	,	O	,	ZD	
29-5	tiltaget	B-verb.act	tiltage	VT:siu#:t-:----	
29-6	dag	B-noun.time	dag	NC:siuc:--:----	

#id=30
#text=Og tænk, så var den udsolgt!
30-1	Og	O	og	CC:----:--:----	
30-2	tænk	B-verb.cognition|B-verb.act	tænke	VM:----:--:----	
30-3	,	O	,	ZD	
30-4	så	O	så	D-:----:--:u---	
30-5	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
30-6	den	O	den	PP:s-uc:--:-3n-	
30-7	udsolgt	O	udsolgt	AC:siu§:--:p---	
30-8	!	O	!	ZP	

#id=31
#text=Tags:bilisme, efteruddannelse, Hornsherred, intet kørekort, kollektiv trafik, landdistrikter, transporttid, videooptagelse
31-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
31-2	:	O	:	ZP	
31-3	bilisme	O	bilisme	NC:siuc:--:----	
31-4	,	O	,	ZD	
31-5	efteruddannelse	B-noun.act	efteruddannelse	NC:siuc:--:----	
31-6	,	O	,	ZD	
31-7	Hornsherred	O	Hornsherred	NP:siu#:--:----	
31-8	,	O	,	ZD	
31-9	intet	O	ingen	PI:s-un:--:----	
31-10	kørekort	B-noun.communication	kørekort	NC:siun:--:----	
31-11	,	O	,	ZD	
31-12	kollektiv	O	kollektiv	AC:siuc:--:p---	
31-13	trafik	B-noun.communication|B-noun.phenomenon	trafik	NC:siuc:--:----	
31-14	,	O	,	ZD	
31-15	landdistrikter	B-noun.location	landdistrikt	NC:piu#:--:----	
31-16	,	O	,	ZD	
31-17	transporttid	B-noun.time	transporttid	NC:siuc:--:----	
31-18	,	O	,	ZD	
31-19	videooptagelse	O	videooptagelse	NC:siuc:--:----	

#id=32
#text=Detteindlæg blev udgivet den mandag, 4. januar 2010 kl. 21:01 og er gemt i Frederikssund, Min have, Vejr.Du kan følge alle svar til dette indlæg via RSS 2.0-feedet.
32-1	Dette	O	denne	PM:s-un:--:----	
32-2	indlæg	B-noun.act|B-noun.artifact|B-noun.communication	indlæg	NC:siun:--:----	
32-3	blev	B-verb.TOP|B-verb.act|B-verb.stative	blive	VF:----:ta:----	
32-4	udgivet	B-verb.communication	udgive	VT:siu#:t-:----	
32-5	den	O	den	PM:s-uc:--:----	
32-6	mandag	B-noun.time	mandag	NC:siuc:--:----	
32-7	,	O	,	ZD	
32-8	4	O	4	LC:--u-:--:----	
32-9	.	O	.	ZP	
32-10	januar	B-noun.time	januar	NC:siuc:--:----	
32-11	2010	O	2010	LC:--u-:--:----	
32-12	kl	O	kl	XS:----:--:----	
32-13	.	O	.	ZP	
32-14	21	O	21	LC:--u-:--:----	
32-15	:	O	:	ZP	
32-16	01	O	01	LC:--u-:--:----	
32-17	og	O	og	CC:----:--:----	
32-18	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
32-19	gemt	B-verb.motion	gemme	VT:siu#:t-:----	
32-20	i	O	i	T-:----:--:----	
32-21	Frederikssund	O	Frederikssund	NP:siu#:--:----	
32-22	,	O	,	ZD	
32-23	Min	O	Min	XY:----:--:----	
32-24	have	B-verb.perception|B-verb.cognition|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.TOP	have	VI:----:-a:----	
32-25	,	O	,	ZD	
32-26	Vejr	B-noun.phenomenon	vejr	NC:siun:--:----	
32-27	.	O	.	ZP	
32-28	Du	O	du	PP:s-nc:--:-2n-	
32-29	kan	B-verb.social	kunne	VF:----:sa:----	
32-30	følge	B-verb.motion	følge	VI:----:-a:----	
32-31	alle	O	al	PI:p-u#:--:----	
32-32	svar	B-noun.communication|B-noun.person|B-noun.act|B-noun.cognition	svar	NC:piu#:--:----	
32-33	til	O	til	T-:----:--:----	
32-34	dette	O	denne	PM:s-un:--:----	
32-35	indlæg	B-noun.act|B-noun.artifact|B-noun.communication	indlæg	NC:siun:--:----	
32-36	via	O	via	T-:----:--:----	
32-37	RSS	O	rss	XS:----:--:----	
32-38	2	O	2	LC:--u-:--:----	
32-39	.	O	.	ZP	
32-40	0	O	0	LC:--u-:--:----	
32-41	-	O	-	ZH	
32-42	feedet	O	feed	NC:sdun:--:----	
32-43	.	O	.	ZP	

#id=33
#text=Jeg var så træt, at jeg faldt omkuld i sofaen her til aften og bare kørte det hele ind.
33-1	Jeg	O	jeg	PP:s-nc:--:-1n-	
33-2	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
33-3	så	O	så	D-:----:--:u---	
33-4	træt	B-adj.phys|B-adj.all	træt	AC:siu§:--:p---	
33-5	,	O	,	ZD	
33-6	at	O	at	CS:----:--:----	
33-7	jeg	O	jeg	PP:s-nc:--:-1n-	
33-8	faldt	B-verb.motion|B-verb.act|B-verb.phenomenon	falde	VF:----:ta:----	
33-9	omkuld	O	omkuld	D-:----:--:u---	
33-10	i	O	i	T-:----:--:----	
33-11	sofaen	B-noun.artifact	sofa	NC:sduc:--:----	
33-12	her	O	her	D-:----:--:u---	
33-13	til	O	til	T-:----:--:----	
33-14	aften	B-noun.time	aften	NC:siuc:--:----	
33-15	og	O	og	CC:----:--:----	
33-16	bare	O	bare	D-:----:--:u---	
33-17	kørte	B-verb.change|B-verb.motion	køre	VF:----:ta:----	
33-18	det	O	den	PM:s-un:--:----	
33-19	hele	B-adj.phys	hel	AC:sdu#:--:p---	
33-20	ind	O	ind	D-:----:--:u---	
33-21	.	O	.	ZP	

#id=34
#text=Men da husstandens dag begyndte ved halvsyv-tiden var den isnende kold og rimhvid og allerrarest at betragte over en dampende kop kaffe.
34-1	Men	O	men	CC:----:--:----	
34-2	da	O	da	CS:----:--:----	
34-3	husstandens	B-noun.person	husstand	NC:sdgc:--:----	
34-4	dag	B-noun.time	dag	NC:siuc:--:----	
34-5	begyndte	B-verb.social|B-verb.communication|B-verb.act	begynde	VF:----:ta:----	
34-6	ved	O	ved	T-:----:--:----	
34-7	halvsyv	O	halvsyv	LC:--u-:--:----	
34-8	-	O	-	ZH	
34-9	tiden	B-noun.communication|B-noun.time|B-noun.attribute|B-noun.quantity|B-noun.motive|B-noun.TOP	tid	NC:sduc:--:----	
34-10	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
34-11	den	O	den	PM:s-uc:--:----	
34-12	isnende	B-verb.change	isne	VP:##u#:s-:----	
34-13	kold	B-adj.social|B-adj.mental|B-adj.phys	kold	AC:siuc:--:p---	
34-14	og	O	og	CC:----:--:----	
34-15	rimhvid	O	rimhvid	AC:siuc:--:p---	
34-16	og	O	og	CC:----:--:----	
34-17	allerrarest	O	allerrarest	XY:----:--:----	
34-18	at	O	at	UI:----:--:----	
34-19	betragte	B-verb.cognition|B-verb.phenomenon	betragte	VI:----:-a:----	
34-20	over	O	over	T-:----:--:----	
34-21	en	O	en	PI:s-uc:--:----	
34-22	dampende	B-verb.change|B-verb.motion	dampe	VP:##u#:s-:----	
34-23	kop	B-noun.quantity|B-noun.artifact|B-noun.container	kop	NC:siuc:--:----	
34-24	kaffe	B-noun.act|B-noun.container|B-noun.food|B-noun.plant	kaffe	NC:siuc:--:----	
34-25	.	O	.	ZP	

#id=35
#text=Men i dag gør den altså lidt (meget) mere opmærksom på sig selv end normalt.
35-1	Men	O	men	CC:----:--:----	
35-2	i	O	i	T-:----:--:----	
35-3	dag	B-noun.time	dag	NC:siuc:--:----	
35-4	gør	B-verb.change|B-verb.communication|B-verb.phenomenon|B-verb.act|B-verb.creation	gø	VF:----:sa:----	
35-5	den	O	den	PP:s-uc:--:-3n-	
35-6	altså	O	altså	D-:----:--:u---	
35-7	lidt	O	lidt	AD:----:--:p---	
35-8	(	O	(	ZD	
35-9	meget	O	megen	AD:----:--:p---	
35-10	)	O	)	ZD	
35-11	mere	O	megen	AD:----:--:c---	
35-12	opmærksom	B-adj.mental	opmærksom	AC:siuc:--:p---	
35-13	på	O	på	T-:----:--:----	
35-14	sig	O	sig	PP:#-u#:--:-3y-	
35-15	selv	O	selv	PM:#-u#:--:----	
35-16	end	O	end	D-:----:--:u---	
35-17	normalt	B-adj.all	normal	AC:siun:--:p---	
35-18	.	O	.	ZP	

#id=36
#text=Tags:foto, lavendel, sne, sygdom
36-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
36-2	:	O	:	ZP	
36-3	foto	B-noun.act|B-noun.artifact	foto	NC:siun:--:----	
36-4	,	O	,	ZD	
36-5	lavendel	B-noun.plant	lavendel	NC:siuc:--:----	
36-6	,	O	,	ZD	
36-7	sne	B-noun.artifact|B-noun.food|B-noun.phenomenon	sne	NC:siuc:--:----	
36-8	,	O	,	ZD	
36-9	sygdom	O	sygdom	NC:siuc:--:----	

#id=37
#text=Du kan skrive  en kommentar, eller sende et trackback fra dit eget site.
37-1	Du	O	du	PP:s-nc:--:-2n-	
37-2	kan	B-verb.social	kunne	VF:----:sa:----	
37-3	skrive	B-verb.creation|B-verb.communication	skrive	VI:----:-a:----	
37-4	en	O	en	PI:s-uc:--:----	
37-5	kommentar	B-noun.act|B-noun.communication	kommentar	NC:siuc:--:----	
37-6	,	O	,	ZD	
37-7	eller	O	eller	CC:----:--:----	
37-8	sende	B-verb.phenomenon|B-verb.communication|B-verb.act	sende	VI:----:-a:----	
37-9	et	O	en	PI:s-un:--:----	
37-10	trackback	O	trackback	NC:siun:--:----	
37-11	fra	O	fra	T-:----:--:----	
37-12	dit	O	din	PO:s--n:--:-2ns	
37-13	eget	O	egen	AC:siun:--:p---	
37-14	site	B-noun.communication	site	NC:siu#:--:----	
37-15	.	O	.	ZP	

#id=38
#text=Du kan skrive en kommentar, eller sende et trackback fra dit eget site.
38-1	Du	O	du	PP:s-nc:--:-2n-	
38-2	kan	B-verb.social	kunne	VF:----:sa:----	
38-3	skrive	B-verb.creation|B-verb.communication	skrive	VI:----:-a:----	
38-4	en	O	en	PI:s-uc:--:----	
38-5	kommentar	B-noun.act|B-noun.communication	kommentar	NC:siuc:--:----	
38-6	,	O	,	ZD	
38-7	eller	O	eller	CC:----:--:----	
38-8	sende	B-verb.phenomenon|B-verb.communication|B-verb.act	sende	VI:----:-a:----	
38-9	et	O	en	PI:s-un:--:----	
38-10	trackback	O	trackback	NC:siun:--:----	
38-11	fra	O	fra	T-:----:--:----	
38-12	dit	O	din	PO:s--n:--:-2ns	
38-13	eget	O	egen	AC:siun:--:p---	
38-14	site	B-noun.communication	site	NC:siu#:--:----	
38-15	.	O	.	ZP	

#id=39
#text=Tags:afslapning, foto, Laban, vinterferie
39-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
39-2	:	O	:	ZP	
39-3	afslapning	B-noun.act	afslapning	NC:siuc:--:----	
39-4	,	O	,	ZD	
39-5	foto	B-noun.act|B-noun.artifact	foto	NC:siun:--:----	
39-6	,	O	,	ZD	
39-7	Laban	B-noun.person	laban	NC:siuc:--:----	
39-8	,	O	,	ZD	
39-9	vinterferie	B-noun.time	vinterferie	NC:siuc:--:----	

#id=40
#text=Meresne .
40-1	Mere	O	megen	AC:##u#:--:c---	
40-2	sne	B-noun.artifact|B-noun.food|B-noun.phenomenon	sne	NC:siuc:--:----	
40-3	.	O	.	ZP	

#id=41
#text=Detvar vist heller ikke denne  her uge, jeg kom til at overrende blogland, hverken her eller der.
41-1	Det	O	det	PP:s-un:--:-3n-	
41-2	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
41-3	vist	B-verb.social|B-verb.communication	vise	VT:siu#:t-:----	
41-4	heller	O	heller	D-:----:--:u---	
41-5	ikke	O	ikke	D-:----:--:u---	
41-6	denne	O	denne	PM:s-uc:--:----	
41-7	her	O	her	D-:----:--:u---	
41-8	uge	B-noun.time	uge	NC:siuc:--:----	
41-9	,	O	,	ZD	
41-10	jeg	O	jeg	PP:s-nc:--:-1n-	
41-11	kom	B-verb.social|B-verb.act|B-verb.communication|B-verb.motion	komme	VF:----:ta:----	
41-12	til	O	til	T-:----:--:----	
41-13	at	O	at	UI:----:--:----	
41-14	overrende	O	overrende	VI:----:-a:----	
41-15	blogland	O	blogland	NC:siun:--:----	
41-16	,	O	,	ZD	
41-17	hverken	O	hverken	D-:----:--:u---	
41-18	her	O	her	D-:----:--:u---	
41-19	eller	O	eller	CC:----:--:----	
41-20	der	O	der	US:----:--:----	
41-21	.	O	.	ZP	

#id=42
#text=Tags:afrimning af fryser, elforbrug, hummus, Mad, madspild, restemad
42-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
42-2	:	O	:	ZP	
42-3	afrimning	O	afrimning	XS:----:--:----	
42-4	af	O	af	T-:----:--:----	
42-5	fryser	B-noun.container|B-noun.artifact	fryser	NC:siuc:--:----	
42-6	,	O	,	ZD	
42-7	elforbrug	B-noun.act	elforbrug	NC:siun:--:----	
42-8	,	O	,	ZD	
42-9	hummus	B-noun.food	hummus	NC:siuc:--:----	
42-10	,	O	,	ZD	
42-11	Mad	B-noun.food	mad	NC:siuc:--:----	
42-12	,	O	,	ZD	
42-13	madspild	O	madspild	NC:siun:--:----	
42-14	,	O	,	ZD	
42-15	restemad	B-noun.food	restemad	NC:siuc:--:----	

#id=43
#text=P.S.
43-1	P	B-noun.communication	P	NP:siu#:--:----	
43-2	.	O	.	ZP	
43-3	S	O	s	XS:----:--:----	
43-4	.	O	.	ZP	

#id=44
#text=Det her går ikke!
44-1	Det	O	det	PP:s-un:--:-3n-	
44-2	her	O	her	D-:----:--:u---	
44-3	går	B-verb.change|B-verb.motion|B-verb.act|B-verb.stative	gå	VF:----:sa:----	
44-4	ikke	O	ikke	D-:----:--:u---	
44-5	!	O	!	ZP	

#id=45
#text=Jeghavde simpelthen brug for luft.
45-1	Jeg	O	jeg	PP:s-nc:--:-1n-	
45-2	havde	B-verb.perception|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.cognition|B-verb.TOP	have	VF:----:ta:----	
45-3	simpelthen	O	simpelthen	D-:----:--:u---	
45-4	brug	B-noun.building|B-noun.attribute|B-noun.act|B-noun.cognition	brug	NC:siuc:--:----	
45-5	for	O	for	T-:----:--:----	
45-6	luft	B-noun.quantity|B-noun.location	luft	NC:siuc:--:----	
45-7	.	O	.	ZP	

#id=46
#text=At lyset vender tilbage.
46-1	At	O	at	CS:----:--:----	
46-2	lyset	B-noun.phenomenon|B-noun.feeling|B-noun.artifact|B-noun.location|B-noun.person	lys	NC:sdun:--:----	
46-3	vender	B-verb.motion|B-verb.act|B-verb.creation|B-verb.stative|B-verb.change	vende	VF:----:sa:----	
46-4	tilbage	O	tilbage	D-:----:--:u---	
46-5	.	O	.	ZP	

#id=47
#text=Så må du hellere få noget andet kønt at kigge på.
47-1	Så	O	så	D-:----:--:u---	
47-2	må	B-verb.cognition|B-verb.emotion|B-verb.phenomenon	måtte	VF:----:sa:----	
47-3	du	O	du	PP:s-nc:--:-2n-	
47-4	hellere	O	hellere	D-:----:--:u---	
47-5	få	B-verb.change|B-verb.act|B-verb.phenomenon|B-verb.possession	få	VI:----:-a:----	
47-6	noget	O	nogen	PI:s-un:--:----	
47-7	andet	O	anden	PI:s-un:--:----	
47-8	kønt	O	køn	AC:siun:--:p---	
47-9	at	O	at	UI:----:--:----	
47-10	kigge	B-verb.phenomenon|B-verb.communication|B-verb.act|B-verb.cognition	kigge	VI:----:-a:----	
47-11	på	O	på	T-:----:--:----	
47-12	.	O	.	ZP	

#id=48
#text=Jeg har tåget rundt i dag (og i går, hvor vi arriverede på matriklen kl. 9.50 uden at have sovet siden afgang), som havde jeg været til den vildeste, nattesøvnsrøvende fest.
48-1	Jeg	O	jeg	PP:s-nc:--:-1n-	
48-2	har	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VF:----:sa:----	
48-3	tåget	B-verb.motion|B-verb.phenomenon	tåge	VT:siu#:t-:----	
48-4	rundt	O	rundt	D-:----:--:u---	
48-5	i	O	i	T-:----:--:----	
48-6	dag	B-noun.time	dag	NC:siuc:--:----	
48-7	(	O	(	ZD	
48-8	og	O	og	CC:----:--:----	
48-9	i	O	i	T-:----:--:----	
48-10	går	O	går	NC:§§u§:--:----	
48-11	,	O	,	ZD	
48-12	hvor	O	hvor	D-:----:--:u---	
48-13	vi	O	vi	PP:p-nc:--:-1n-	
48-14	arriverede	O	arrivere	VF:----:ta:----	
48-15	på	O	på	T-:----:--:----	
48-16	matriklen	O	matriklen	XY:----:--:----	
48-17	kl	O	kl	XS:----:--:----	
48-18	.	O	.	ZP	
48-19	9	O	9	LC:--u-:--:----	
48-20	.	O	.	ZP	
48-21	50	O	50	LC:--u-:--:----	
48-22	uden	O	uden	T-:----:--:----	
48-23	at	O	at	UI:----:--:----	
48-24	have	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	VI:----:-a:----	
48-25	sovet	B-verb.phenomenon	sove	VT:siu#:t-:----	
48-26	siden	O	siden	T-:----:--:----	
48-27	afgang	B-noun.event|B-noun.act	afgang	NC:siuc:--:----	
48-28	)	O	)	ZD	
48-29	,	O	,	ZD	
48-30	som	O	som	US:----:--:----	
48-31	havde	B-verb.perception|B-verb.communication|B-verb.cognition|B-verb.act|B-verb.phenomenon|B-verb.TOP	have	----:ta:----	
48-32	jeg	O	jeg	PP:s-nc:--:-1n-	
48-33	været	B-verb.TOP|B-verb.social|B-verb.stative	være	VT:siu#:t-:----	
48-34	til	O	til	T-:----:--:----	
48-35	den	O	den	PM:s-uc:--:----	
48-36	vildeste	O	vildeste	XY:----:--:----	
48-37	,	O	,	ZD	
48-38	nattesøvnsrøvende	O	nattesøvnsrøve	VP:##u#:s-:----	
48-39	fest	B-noun.act|B-noun.TOP|B-noun.attribute	fest	NC:siuc:--:----	
48-40	.	O	.	ZP	

#id=49
#text=Især når han bagefter fragter en hjem til provinsen .
49-1	Især	O	især	D-:----:--:u---	
49-2	når	O	når	CS:----:--:----	
49-3	han	O	han	PP:s-nc:--:-3n-	
49-4	bagefter	O	bagefter	D-:----:--:u---	
49-5	fragter	B-verb.motion	fragte	VF:----:sa:----	
49-6	en	O	en	PI:s-uc:--:----	
49-7	hjem	O	hjem	D-:----:--:u---	
49-8	til	O	til	T-:----:--:----	
49-9	provinsen	B-noun.location	provins	NC:sduc:--:----	
49-10	.	O	.	ZP	

#id=50
#text=Og hvor var det bare skønt.
50-1	Og	O	og	CC:----:--:----	
50-2	hvor	O	hvor	D-:----:--:u---	
50-3	var	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:ta:----	
50-4	det	O	det	PP:s-un:--:-3n-	
50-5	bare	O	bare	D-:----:--:u---	
50-6	skønt	O	skøn	AC:siun:--:p---	
50-7	.	O	.	ZP	

#id=51
#text=Det er helt okay med mig .
51-1	Det	O	det	PP:s-un:--:-3n-	
51-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
51-3	helt	B-adj.phys	hel	AD:----:--:p---	
51-4	okay	O	okay	AC:§§u§:--:p---	
51-5	med	O	med	T-:----:--:----	
51-6	mig	O	jeg	PP:s-uc:--:-1#-	
51-7	.	O	.	ZP	

#id=52
#text=Tags:2010, indkøb, lørdag, nyt år, rengøring, vasketøj
52-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
52-2	:	O	:	ZP	
52-3	2010	O	2010	LC:--u-:--:----	
52-4	,	O	,	ZD	
52-5	indkøb	B-noun.TOP	indkøb	NC:piu#:--:----	
52-6	,	O	,	ZD	
52-7	lørdag	B-noun.time	lørdag	NC:siuc:--:----	
52-8	,	O	,	ZD	
52-9	nyt	B-adj.time	ny	AC:siun:--:p---	
52-10	år	B-noun.time	år	NC:siun:--:----	
52-11	,	O	,	ZD	
52-12	rengøring	B-noun.act	rengøring	NC:siuc:--:----	
52-13	,	O	,	ZD	
52-14	vasketøj	B-noun.artifact	vasketøj	NC:siun:--:----	

#id=53
#text=Jeg smutter til Skanderborg om et øjeblik og overlader huset til dets øvrige beboere.
53-1	Jeg	O	jeg	:--:-1n-	
53-2	smutter	B-verb.motion|B-verb.act	smutte	VF:----:sa:----	
53-3	til	O	til	T-:----:--:----	
53-4	Skanderborg	O	Skanderborg	NP:siu#:--:----	
53-5	om	O	om	T-:----:--:----	
53-6	et	O	en	PI:s-un:--:----	
53-7	øjeblik	B-noun.time	øjeblik	NC:siun:--:----	
53-8	og	O	og	CC:----:--:----	
53-9	overlader	B-verb.social|B-verb.possession	overlade	VF:----:sa:----	
53-10	huset	O	huse	VT:siu#:t-:----	
53-11	til	O	til	T-:----:--:----	
53-12	dets	O	dets	PO:#--#:--:-3ns	
53-13	øvrige	O	øvrig	AC:p#u#:--:p---	
53-14	beboere	B-noun.person	beboer	NC:piu#:--:----	
53-15	.	O	.	ZP	

#id=54
#text=Dagen er tiltaget med 49 minutter .
54-1	Dagen	B-noun.time	Dagen	NP:siu#:--:----	
54-2	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
54-3	tiltaget	B-verb.act	tiltage	VT:siu#:t-:----	
54-4	med	O	med	T-:----:--:----	
54-5	49	O	49	LC:--u-:--:----	
54-6	minutter	B-noun.time	minut	NC:piu#:--:----	
54-7	.	O	.	ZP	

#id=55
#text=Opvarmedekrydsede vi tilbage gennem Københavns centrum for at høre Lil Lazy & Ulla Pihl Duo på Trinitatis Kirkeplads.
55-1	Opvarmede	B-verb.change	opvarme	VF:----:ta:----	
55-2	krydsede	B-verb.motion|B-verb.act|B-verb.creation	krydse	VF:----:ta:----	
55-3	vi	O	vi	PP:p-nc:--:-1n-	
55-4	tilbage	O	tilbage	D-:----:--:u---	
55-5	gennem	O	gennem	T-:----:--:----	
55-6	Københavns	O	København	NP:sig#:--:----	
55-7	centrum	B-noun.location|B-noun.artifact|B-noun.person	centrum	NC:siun:--:----	
55-8	for	O	for	T-:----:--:----	
55-9	at	O	at	UI:----:--:----	
55-10	høre	B-verb.phenomenon	høre	VI:----:-a:----	
55-11	Lil	O	Lil	NP:siu#:--:----	
55-12	Lazy	O	Lazy	NP:siu#:--:----	
55-13	&	O	&	CC:----:--:----	
55-14	Ulla	O	Ulla	NP:siu#:--:----	
55-15	Pihl	O	Pihl	NP:siu#:--:----	
55-16	Duo	B-noun.artifact|B-noun.person	duo	NC:siuc:--:----	
55-17	på	O	på	T-:----:--:----	
55-18	Trinitatis	O	trinitatis	NC:siuc:--:----	
55-19	Kirkeplads	O	kirkeplads	NC:siuc:--:----	
55-20	.	O	.	ZP	

#id=56
#text=Fordet regner, gør det!
56-1	For	O	for	CC:----:--:----	
56-2	det	O	det	PP:s-un:--:-3n-	
56-3	regner	B-verb.motion|B-verb.emotion|B-verb.cognition|B-verb.phenomenon	regne	VF:----:sa:----	
56-4	,	O	,	ZD	
56-5	gør	B-verb.change|B-verb.act|B-verb.communication|B-verb.phenomenon|B-verb.creation	gø	VF:----:sa:----	
56-6	det	O	det	PP:s-un:--:-3n-	
56-7	!	O	!	ZP	

#id=57
#text=Og egentlig ganske kønt.
57-1	Og	O	og	CC:----:--:----	
57-2	egentlig	O	egentlig	D-:----:--:u---	
57-3	ganske	O	ganske	D-:----:--:u---	
57-4	kønt	O	køn	AC:siun:--:p---	
57-5	.	O	.	ZP	

#id=58
#text=Ogtænk, i dag  lykkedes det næsten lige indtil jeg kastede et blik ud af vinduet for et øjeblik siden og så tusmørket gumle den lyse himmel i sig
58-1	Og	O	og	CC:----:--:----	
58-2	tænk	B-verb.cognition|B-verb.act	tænke	VM:----:--:----	
58-3	,	O	,	ZD	
58-4	i	O	i	T-:----:--:----	
58-5	dag	B-noun.time	dag	NC:siuc:--:----	
58-6	lykkedes	B-verb.phenomenon	lykkes	VT:siu#:t-:----	
58-7	det	O	det	PP:s-un:--:-3n-	
58-8	næsten	O	næsten	D-:----:--:u---	
58-9	lige	O	lige	D-:----:--:u---	
58-10	indtil	O	indtil	CS:----:--:----	
58-11	jeg	O	jeg	PP:s-nc:--:-1n-	
58-12	kastede	B-verb.possession|B-verb.act|B-verb.motion|B-verb.phenomenon	kaste	VF:----:ta:----	
58-13	et	O	en	PI:s-un:--:----	
58-14	blik	B-noun.act|B-noun.artifact|B-noun.feeling|B-noun.substance	blik	NC:siun:--:----	
58-15	ud	O	ud	D-:----:--:u---	
58-16	af	O	af	T-:----:--:----	
58-17	vinduet	B-noun.cognition|B-noun.location|B-noun.artifact	vindue	NC:sdun:--:----	
58-18	for	O	for	T-:----:--:----	
58-19	et	O	en	PI:s-un:--:----	
58-20	øjeblik	B-noun.time	øjeblik	NC:siun:--:----	
58-21	siden	O	siden	D-:----:--:u---	
58-22	og	O	og	CC:----:--:----	
58-23	så	O	så	CS:----:--:----	
58-24	tusmørket	B-noun.phenomenon	tusmørke	NC:sdun:--:----	
58-25	gumle	B-verb.act	gumle	VI:----:-a:----	
58-26	den	O	den	PM:s-uc:--:----	
58-27	lyse	B-adj.phys	lys	AC:sdu#:--:p---	
58-28	himmel	B-noun.cognition|B-noun.location|B-noun.artifact	himmel	NC:siuc:--:----	
58-29	i	O	i	T-:----:--:----	
58-30	sig	O	sig	PP:#-u#:--:-3y-	

#id=59
#text=Tags:forkølelse, foto, Italien, lægevagt, Rom, studietur, øjenbetændelse
59-1	Tags	B-noun.act|B-noun.feeling|B-noun.artifact	tag	NC:piu#:--:----	
59-2	:	O	:	ZP	
59-3	forkølelse	O	forkølelse	NC:siuc:--:----	
59-4	,	O	,	ZD	
59-5	foto	B-noun.act|B-noun.artifact	foto	NC:siun:--:----	
59-6	,	O	,	ZD	
59-7	Italien	O	Italien	NP:siu#:--:----	
59-8	,	O	,	ZD	
59-9	lægevagt	B-noun.person	lægevagt	NC:siuc:--:----	
59-10	,	O	,	ZD	
59-11	Rom	B-noun.artifact|B-noun.food	Rom	NP:siu#:--:----	
59-12	,	O	,	ZD	
59-13	studietur	B-noun.act	studietur	NC:siuc:--:----	
59-14	,	O	,	ZD	
59-15	øjenbetændelse	O	øjenbetændelse	NC:siuc:--:----	

#id=60
#text=Sådanen mor-datter-tur er nu ikke så ringe endda.
60-1	Sådan	O	sådan	D-:----:--:u---	
60-2	en	O	en	PI:s-uc:--:----	
60-3	mor	B-noun.animal|B-noun.person|B-noun.communication	mor	NW:----:--:----	
60-4	-	O	-	ZH	
60-5	datter	B-noun.person	datter	NW:----:--:----	
60-6	-	O	-	ZH	
60-7	tur	B-noun.event|B-noun.act|B-noun.attribute|B-noun.time|B-noun.state	tur	NC:siuc:--:----	
60-8	er	B-verb.TOP|B-verb.social|B-verb.stative	være	VF:----:sa:----	
60-9	nu	O	nu	D-:----:--:u---	
60-10	ikke	O	ikke	D-:----:--:u---	
60-11	så	O	så	D-:----:--:u---	
